Codigo Departamento	Departamento	Codigo Municipio	Municipio	Nivel para indicadores	Ano	Grado	Inscritos Total	Inscritos Hombres	Inscritos Mujeres	Repitentes Total	Repitentes Hombres	Repitentes Mujeres	No promovidos Total	No promovidos Hombres	No promovidos Mujeres	Desertores Total	Desertores Hombres	Desertores Mujeres	Fracaso Escolar Total	Fracaso Escolar Mujeres	Fracaso Escolar Hombres	Tasa de Conservación Hombres	Tasa de Conservación Mujeres	Tasa de Conservación Total
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2013	5	1178	614	564	0	0	0	0	0	0	19	21	-2	0.02	0	0.03	0.97	1	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2013	6	1799	929	870	0	0	0	0	0	0	-8	1	-9	0	-0.01	0	1	1.01	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	1	0	0	0	0	0	0	0	0	0	-1	-1	0	#DIV/0	#DIV/0	#DIV/0	#DIV/0	#DIV/0	#DIV/0
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	2	6	4	2	0	0	0	0	0	0	3	2	1	0.5	0.5	0.5	0.5	0.5	0.5
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	3	66	27	39	0	0	0	0	0	0	-2	0	-2	-0.03	-0.05	0	1	1.05	1.03
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	4	480	236	244	0	0	0	0	0	0	20	16	4	0.04	0.02	0.07	0.93	0.98	0.96
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	5	1292	634	658	0	0	0	0	0	0	27	12	15	0.02	0.02	0.02	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2014	6	1847	939	908	0	0	0	0	0	0	51	36	15	0.03	0.02	0.04	0.96	0.98	0.97
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	0	1	#DIV/0	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	3	47	20	27	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	4	414	190	224	0	0	0	0	0	0	2	3	-1	0	0	0.02	0.98	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	5	1283	636	647	0	0	0	0	0	0	8	3	5	0.01	0.01	0	1	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2015	6	1941	970	971	0	0	0	0	0	0	28	15	13	0.01	0.01	0.02	0.98	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	1	13	7	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	2	29	12	17	0	0	0	0	0	0	1	0	1	0.03	0.06	0	1	0.94	0.97
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	3	94	51	43	0	0	0	0	0	0	5	2	3	0.05	0.07	0.04	0.96	0.93	0.95
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	4	413	206	207	0	0	0	0	0	0	6	1	5	0.01	0.02	0	1	0.98	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	5	1173	570	603	0	0	0	0	0	0	6	3	3	0.01	0	0.01	0.99	1	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2016	6	1894	951	943	0	0	0	0	0	0	12	3	9	0.01	0.01	0	1	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	0	36	19	17	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	2	8	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	3	11	6	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	4	443	227	216	0	0	0	0	0	0	8	6	2	0.02	0.01	0.03	0.97	0.99	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	5	1310	642	668	0	0	0	0	0	0	14	9	5	0.01	0.01	0.01	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PREPRIMARIA	2017	6	1835	904	931	0	0	0	0	0	0	9	4	5	0	0.01	0	1	0.99	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	1	2236	1126	1110	178	105	73	118	72	46	90	48	42	0.09	0.08	0.11	0.96	0.96	0.96
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	2	2105	1067	1038	95	57	38	95	62	33	20	14	6	0.05	0.04	0.07	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	3	2160	1082	1078	87	56	31	97	68	29	50	33	17	0.07	0.04	0.09	0.97	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	4	2092	1035	1057	96	64	32	88	54	34	31	22	9	0.06	0.04	0.07	0.98	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	5	2103	1056	1047	57	38	19	120	83	37	47	20	27	0.08	0.06	0.1	0.98	0.97	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2013	6	2063	1068	995	22	13	9	76	50	26	37	22	15	0.05	0.04	0.07	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	1	2246	1144	1102	97	57	40	145	89	56	77	36	41	0.1	0.09	0.11	0.97	0.96	0.97
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	2	2126	1063	1063	83	55	28	77	46	31	41	19	22	0.06	0.05	0.06	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	3	2088	1048	1040	68	43	25	72	45	27	43	26	17	0.06	0.04	0.07	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	4	2074	1030	1044	53	33	20	66	45	21	43	23	20	0.05	0.04	0.07	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	5	2086	1030	1056	45	30	15	79	49	30	47	28	19	0.06	0.05	0.07	0.97	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2014	6	2010	991	1019	19	17	2	42	29	13	25	15	10	0.03	0.02	0.04	0.98	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	1	2292	1155	1137	145	86	59	99	61	38	-3	-1	-2	0.04	0.03	0.05	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	2	2163	1089	1074	75	45	30	56	40	16	10	4	6	0.03	0.02	0.04	1	0.99	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	3	2167	1089	1078	74	48	26	41	29	12	10	6	4	0.02	0.01	0.03	0.99	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	4	2102	1059	1043	49	32	17	67	45	22	10	5	5	0.04	0.03	0.05	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	5	2072	1028	1044	54	36	18	73	49	24	-2	0	-2	0.03	0.02	0.05	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2015	6	2034	1005	1029	14	11	3	44	26	18	3	1	2	0.02	0.02	0.03	1	1	1
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	1	2215	1101	1114	17	15	2	103	57	46	36	18	18	0.06	0.06	0.07	0.98	0.98	0.98
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	2	2270	1152	1118	132	79	53	49	36	13	21	11	10	0.03	0.02	0.04	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	3	2141	1073	1068	6	5	1	39	26	13	20	12	8	0.03	0.02	0.04	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	4	2102	1056	1046	4	1	3	33	21	12	13	9	4	0.02	0.02	0.03	0.99	1	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	5	2063	1040	1023	48	32	16	41	28	13	12	9	3	0.03	0.02	0.04	0.99	1	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2016	6	2022	992	1030	42	30	12	30	19	11	16	7	9	0.02	0.02	0.03	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	1	2244	1112	1132	100	55	45	84	55	29	24	12	12	0.05	0.04	0.06	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	2	2168	1078	1090	53	38	15	60	38	22	13	4	9	0.03	0.03	0.04	1	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	3	2227	1110	1117	31	21	10	44	34	10	16	10	6	0.03	0.01	0.04	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	4	2107	1056	1051	29	17	12	61	39	22	18	11	7	0.04	0.03	0.05	0.99	0.99	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	5	2090	1047	1043	30	19	11	49	39	10	15	10	5	0.03	0.01	0.05	0.99	1	0.99
1	GUATEMALA	2	SANTA CATARINA PINULA	PRIMARIA	2017	6	2041	1021	1020	15	11	4	51	33	18	15	7	8	0.03	0.03	0.04	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2013	1	1756	959	797	202	136	66	690	386	304	145	102	43	0.48	0.44	0.51	0.89	0.95	0.92
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2013	2	1220	647	573	61	39	22	488	277	211	41	25	16	0.43	0.4	0.47	0.96	0.97	0.97
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2013	3	1083	542	541	30	19	11	272	156	116	30	23	7	0.28	0.23	0.33	0.96	0.99	0.97
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2014	1	1661	858	803	180	110	70	740	434	306	93	56	37	0.5	0.43	0.57	0.93	0.95	0.94
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2014	2	1424	727	697	74	43	31	524	309	215	73	45	28	0.42	0.35	0.49	0.94	0.96	0.95
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2014	3	1053	532	521	18	10	8	206	128	78	32	26	6	0.23	0.16	0.29	0.95	0.99	0.97
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2015	1	1737	930	807	221	139	82	747	460	287	14	8	6	0.44	0.36	0.5	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2015	2	1385	664	721	113	66	47	525	296	229	14	7	7	0.39	0.33	0.46	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2015	3	1251	662	589	21	17	4	313	207	106	10	5	5	0.26	0.19	0.32	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2016	1	1876	967	909	67	45	22	764	457	307	100	60	40	0.46	0.38	0.53	0.94	0.96	0.95
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2016	2	1568	807	761	147	90	57	540	293	247	76	46	30	0.39	0.36	0.42	0.94	0.96	0.95
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2016	3	1251	588	663	15	9	6	268	167	101	31	19	12	0.24	0.17	0.32	0.97	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2017	1	2016	1036	980	269	160	109	691	417	274	73	49	24	0.38	0.3	0.45	0.95	0.98	0.96
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2017	2	1617	787	830	112	61	51	461	270	191	41	22	19	0.31	0.25	0.37	0.97	0.98	0.97
1	GUATEMALA	3	SAN JOSE PINULA	BASICO	2017	3	1363	704	659	41	31	10	264	152	112	15	6	9	0.2	0.18	0.22	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2013	4	364	178	186	3	3	0	77	42	35	-3	3	-6	0.2	0.16	0.25	0.98	1.03	1.01
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2013	5	351	170	181	1	0	1	22	15	7	28	18	10	0.14	0.09	0.19	0.89	0.94	0.92
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2013	6	42	21	21	0	0	0	0	0	0	1	0	1	0.02	0.05	0	1	0.95	0.98
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2014	4	374	179	195	8	7	1	92	57	35	29	13	16	0.32	0.26	0.39	0.93	0.92	0.92
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2014	5	406	205	201	3	2	1	28	16	12	20	12	8	0.12	0.1	0.14	0.94	0.96	0.95
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2014	6	39	19	20	0	0	0	2	2	0	4	2	2	0.15	0.1	0.21	0.89	0.9	0.9
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2015	4	551	246	305	8	6	2	136	76	60	12	3	9	0.27	0.23	0.32	0.99	0.97	0.98
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2015	5	429	201	228	8	2	6	27	16	11	20	11	9	0.11	0.09	0.13	0.95	0.96	0.95
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2015	6	73	24	49	0	0	0	0	0	0	3	1	2	0.04	0.04	0.04	0.96	0.96	0.96
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2016	4	681	361	320	7	6	1	152	102	50	49	28	21	0.3	0.22	0.36	0.92	0.93	0.93
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2016	5	597	276	321	11	6	5	34	18	16	37	18	19	0.12	0.11	0.13	0.93	0.94	0.94
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2016	6	47	19	28	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2017	4	734	345	389	31	23	8	164	103	61	50	33	17	0.29	0.2	0.39	0.9	0.96	0.93
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2017	5	770	384	386	15	9	6	81	46	35	46	20	26	0.16	0.16	0.17	0.95	0.93	0.94
1	GUATEMALA	3	SAN JOSE PINULA	DIVERSIFICADO	2017	6	66	28	38	0	0	0	0	0	0	2	1	1	0.03	0.03	0.04	0.96	0.97	0.97
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	0	22	8	14	0	0	0	0	0	0	22	8	14	1	1	1	0	0	0
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	1	20	14	6	0	0	0	0	0	0	20	14	6	1	1	1	0	0	0
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	2	9	4	5	0	0	0	0	0	0	2	0	2	0.22	0.4	0	1	0.6	0.78
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	3	25	18	7	0	0	0	0	0	0	5	2	3	0.2	0.43	0.11	0.89	0.57	0.8
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	4	187	88	99	0	0	0	0	0	0	-21	-10	-11	-0.11	-0.11	-0.11	1.11	1.11	1.11
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	5	606	310	296	0	0	0	0	0	0	-51	-39	-12	-0.08	-0.04	-0.13	1.13	1.04	1.08
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2013	6	1190	601	589	0	0	0	0	0	0	-84	-34	-50	-0.07	-0.08	-0.06	1.06	1.08	1.07
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	1	0	0	0	0	0	0	0	0	0	-1	-1	0	#DIV/0	#DIV/0	#DIV/0	#DIV/0	#DIV/0	#DIV/0
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	2	13	8	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	3	102	50	52	0	0	0	0	0	0	84	40	44	0.82	0.85	0.8	0.2	0.15	0.18
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	4	198	98	100	0	0	0	0	0	0	-10	-8	-2	-0.05	-0.02	-0.08	1.08	1.02	1.05
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	5	637	299	338	0	0	0	0	0	0	-8	-16	8	-0.01	0.02	-0.05	1.05	0.98	1.01
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2014	6	1423	731	692	0	0	0	0	0	0	-51	-16	-35	-0.04	-0.05	-0.02	1.02	1.05	1.04
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	2	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	3	55	32	23	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	4	191	104	87	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	5	712	366	346	0	0	0	0	0	0	-2	1	-3	0	-0.01	0	1	1.01	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2015	6	1550	791	759	0	0	0	0	0	0	-5	1	-6	0	-0.01	0	1	1.01	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2016	2	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2016	3	50	24	26	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2016	4	260	149	111	0	0	0	0	0	0	3	2	1	0.01	0.01	0.01	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2016	5	765	391	374	0	0	0	0	0	0	9	4	5	0.01	0.01	0.01	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2016	6	1558	800	758	0	0	0	0	0	0	4	1	3	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2017	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2017	3	48	23	25	0	0	0	0	0	0	2	0	2	0.04	0.08	0	1	0.92	0.96
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2017	4	243	122	121	0	0	0	0	0	0	3	1	2	0.01	0.02	0.01	0.99	0.98	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2017	5	897	453	444	0	0	0	0	0	0	16	8	8	0.02	0.02	0.02	0.98	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	PREPRIMARIA	2017	6	1602	846	756	0	0	0	0	0	0	12	7	5	0.01	0.01	0.01	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	1	2282	1223	1059	439	258	181	394	230	164	131	80	51	0.23	0.2	0.25	0.93	0.95	0.94
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	2	1903	981	922	171	105	66	151	87	64	49	39	10	0.11	0.08	0.13	0.96	0.99	0.97
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	3	1869	941	928	153	87	66	135	74	61	80	34	46	0.12	0.12	0.11	0.96	0.95	0.96
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	4	1791	847	944	93	54	39	136	82	54	33	15	18	0.09	0.08	0.11	0.98	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	5	1735	908	827	122	85	37	157	104	53	70	34	36	0.13	0.11	0.15	0.96	0.96	0.96
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2013	6	1504	744	760	37	25	12	58	31	27	35	16	19	0.06	0.06	0.06	0.98	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	1	2138	1118	1020	364	209	155	351	208	143	54	32	22	0.19	0.16	0.21	0.97	0.98	0.97
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	2	1942	1011	931	121	65	56	151	97	54	16	8	8	0.09	0.07	0.1	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	3	1857	951	906	111	60	51	112	66	46	11	16	-5	0.07	0.05	0.09	0.98	1.01	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	4	1778	900	878	72	47	25	155	95	60	13	-6	19	0.09	0.09	0.1	1.01	0.98	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	5	1753	848	905	51	38	13	127	72	55	20	19	1	0.08	0.06	0.11	0.98	1	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2014	6	1614	833	781	26	14	12	67	43	24	7	3	4	0.05	0.04	0.06	1	0.99	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	1	2262	1182	1080	314	182	132	286	170	116	21	16	5	0.14	0.11	0.16	0.99	1	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	2	1894	1000	894	132	92	40	116	76	40	-2	2	-4	0.06	0.04	0.08	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	3	1899	970	929	95	55	40	91	51	40	-2	3	-5	0.05	0.04	0.06	1	1.01	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	4	1839	937	902	110	67	43	105	70	35	-3	-2	-1	0.06	0.04	0.07	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	5	1713	858	855	74	39	35	101	63	38	-2	2	-4	0.06	0.04	0.08	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2015	6	1672	804	868	31	19	12	79	49	30	8	-2	10	0.05	0.05	0.06	1	0.99	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	1	2316	1229	1087	59	43	16	269	165	104	56	35	21	0.14	0.11	0.16	0.97	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	2	2086	1083	1003	270	154	116	119	65	54	26	13	13	0.07	0.07	0.07	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	3	1897	985	912	18	9	9	91	49	42	23	14	9	0.06	0.06	0.06	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	4	1895	971	924	13	9	4	148	102	46	27	15	12	0.09	0.06	0.12	0.98	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	5	1834	931	903	100	64	36	133	81	52	22	13	9	0.08	0.07	0.1	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2016	6	1702	851	851	65	31	34	57	32	25	24	11	13	0.05	0.04	0.05	0.99	0.98	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	1	2245	1186	1059	232	141	91	277	169	108	49	33	16	0.15	0.12	0.17	0.97	0.98	0.98
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	2	2148	1113	1035	104	58	46	138	86	52	29	17	12	0.08	0.06	0.09	0.98	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	3	2091	1094	997	79	39	40	98	60	38	27	15	12	0.06	0.05	0.07	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	4	1926	1018	908	100	70	30	135	86	49	27	14	13	0.08	0.07	0.1	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	5	1848	942	906	76	45	31	82	50	32	20	9	11	0.06	0.05	0.06	0.99	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA	2017	6	1733	872	861	28	19	9	61	35	26	10	3	7	0.04	0.04	0.04	1	0.99	0.99
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2013	1	59	54	5	1	1	0	6	5	1	22	22	0	0.47	0.2	0.5	0.59	1	0.63
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2013	2	88	76	12	1	1	0	13	10	3	25	23	2	0.43	0.42	0.43	0.7	0.83	0.72
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2013	3	131	110	21	2	0	2	8	7	1	29	25	4	0.28	0.24	0.29	0.77	0.81	0.78
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2013	4	90	74	16	0	0	0	9	9	0	-4	-3	-1	0.06	-0.06	0.08	1.04	1.06	1.04
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2014	1	11	6	5	3	2	1	1	1	0	1	0	1	0.18	0.2	0.17	1	0.8	0.91
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2014	2	14	8	6	0	0	0	0	0	0	5	2	3	0.36	0.5	0.25	0.75	0.5	0.64
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2014	3	34	21	13	4	3	1	3	2	1	10	7	3	0.38	0.31	0.43	0.67	0.77	0.71
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2014	4	33	14	19	0	0	0	0	0	0	5	3	2	0.15	0.11	0.21	0.79	0.89	0.85
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2015	1	17	5	12	0	0	0	4	2	2	0	0	0	0.24	0.17	0.4	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2015	2	15	8	7	0	0	0	3	1	2	1	1	0	0.27	0.29	0.25	0.88	1	0.93
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2015	3	28	21	7	2	2	0	6	3	3	0	0	0	0.21	0.43	0.14	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2015	4	25	18	7	1	1	0	5	3	2	0	0	0	0.2	0.29	0.17	1	1	1
1	GUATEMALA	3	SAN JOSE PINULA	PRIMARIA DE ADULTOS	2016	1	25	10	15	0	0	0	3	1	2	0	0	0	0.12	0.13	0.1	1	1	1
